"asf2_6";200005.614402;7.672908;72.954238;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200001.007425;143.579806;179.958868;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200008.509186;554.125385;241.329222;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200003.570389;550.727718;235.473805;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200000.489387;3209.748223;224.472861;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200009.045370;3218.149342;225.191461;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200004.688003;3214.024816;225.522663;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200009.236899;3278.464532;257.186810;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200003.386309;3277.133894;257.186810;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200011.350757;9.431698;73.487894;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200017.118840;11.083322;74.774156;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200019.810783;558.021476;257.182072;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200014.022383;556.444659;250.973225;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200017.133637;3227.006769;220.127639;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200013.197983;3222.478064;222.401302;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200015.087489;3279.795170;257.186810;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200022.928136;12.582814;77.038731;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200028.807031;13.773472;82.691447;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200025.710791;559.104082;264.401661;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200024.508337;3236.467745;214.803346;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200020.930706;3231.651978;217.935884;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200027.775346;3241.498871;212.679446;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200028.860040;3283.123039;251.717430;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200020.938079;3281.125808;257.186810;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200034.788804;14.104533;90.542655;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200037.486595;557.728792;-75.866979;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200031.693306;559.187515;96.667006;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200030.986801;3246.566968;211.956725;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200036.896122;3256.998694;202.668040;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200034.126250;3251.679540;209.530100;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200038.063982;3268.555340;160.916347;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200038.728179;3262.695150;185.681073;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200031.035138;3278.219804;139.652866;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200034.918021;3273.648894;143.975954;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200034.557140;3285.005252;251.397969;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200040.771867;13.659588;95.159428;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200046.737415;13.025662;97.906889;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200046.897341;500.772671;-17.170919;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200045.142102;506.453135;-8.247049;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200045.212964;512.451602;0.266016;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200045.197806;518.450070;-1.688739;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200044.859465;524.440410;-3.191414;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200044.529753;530.431291;-4.907636;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200043.833705;536.387741;-5.476464;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200043.385119;542.370784;-3.958529;-0.000000;-0.000000;1.000000;0.000000;
"asf2_6";200043.005318;548.358744;-3.512079;-0.000000;-0.000000;1.000000;0.000000;
